3.000448 0.859925 0.033514 0 -2.934887 0.350000 -0.092246
3.003008 1.260803 0.038133 -2 3.066572 0.750000 0.480144
3.005008 1.262050 0.042634 1 3.029735 0.750000 0.670949
3.007009 1.063665 0.047325 4 2.894359 0.550000 0.861761
3.009010 0.865271 0.051604 6 2.754299 0.350000 0.861761
3.011010 0.566492 0.054675 8 2.551443 0.050000 0.670949
3.013011 0.367330 0.056741 10 2.387755 -0.150000 0.480144
3.015012 0.367411 0.057604 12 2.311128 -0.150000 0.098549
3.017013 0.767489 0.059264 14 2.441920 0.250000 0.098549
3.019013 0.717187 0.060219 16 2.340009 0.200000 -0.092246
3.021014 0.516509 0.060175 18 2.152357 0.000000 -0.283042
3.023015 0.515455 0.059533 20 2.058025 0.000000 -0.473841
3.025016 0.414404 0.058691 22 1.911206 -0.100000 -0.473841
3.027016 -0.086644 0.056854 23 1.553982 -0.600000 -0.473841
3.029017 -0.237687 0.054721 24 1.368284 -0.750000 -0.473841
3.031018 0.061274 0.053192 25 1.413151 -0.450000 -0.473841
3.033018 0.210238 0.051964 26 1.385627 -0.300000 -0.473841
3.035019 0.058830 0.049844 27 1.198488 -0.450000 -0.664646
3.037020 -0.342946 0.046334 28 0.871823 -0.850000 -0.855458
3.039021 -0.894712 0.041735 28 0.458838 -1.400000 -0.855458
3.041021 -1.096093 0.037346 28 0.222762 -1.600000 -0.664646
3.043022 -1.197090 0.033363 28 0.040485 -1.700000 -0.473841
3.045023 -1.147332 0.030683 28 -0.053801 -1.650000 -0.092246
3.047024 -1.497193 0.027908 27 -0.349242 -2.000000 0.098549
3.049024 -2.046673 0.024642 26 -0.749743 -2.550000 0.289345
3.051025 -2.146147 0.021186 25 -0.927574 -2.650000 0.289345
3.053026 -1.845242 0.018934 24 -0.893535 -2.350000 0.480144
3.055027 -2.043959 0.016887 23 -1.107623 -2.550000 0.670949
3.057027 -2.342299 0.014847 21 -1.371757 -2.850000 0.861761
3.059028 -2.691007 0.011520 19 -1.674324 -3.200000 0.670949
3.061029 -2.240083 0.008509 17 -1.574250 -2.750000 0.480144
3.063029 -2.039527 0.005316 15 -1.601455 -2.550000 0.289345
3.065030 -1.788966 0.002631 13 -1.598941 -2.300000 0.289345
3.067031 -1.687656 0.001341 11 -1.657390 -2.200000 0.670949
3.069032 -1.186719 0.000462 9 -1.512219 -1.700000 0.480144
3.071032 -1.135780 -0.000313 7 -1.591228 -1.650000 0.480144
3.073033 -1.134840 -0.001085 5 -1.695529 -1.650000 0.480144
3.075034 -0.583901 -0.000755 3 -1.514083 -1.100000 0.480144
3.077035 0.217777 0.002356 1 -1.179697 -0.300000 0.861761
3.079035 0.320189 0.006845 0 -1.181357 -0.200000 1.243416
3.081036 0.372591 0.011423 -1 -1.207403 -0.150000 1.243416
3.083037 0.474242 0.015006 -2 -1.219007 -0.050000 0.861761
3.085038 0.525143 0.017495 -3 -1.267131 0.000000 0.480144
3.087038 0.375669 0.019087 -4 -1.424574 -0.150000 0.289345
3.089039 0.626191 0.021173 -5 -1.377313 0.100000 0.289345
3.091040 1.227077 0.025043 -6 -1.137223 0.700000 0.480144
3.093041 1.527953 0.029500 -7 -1.041428 1.000000 0.480144
3.095041 1.579190 0.034634 -8 -1.063794 1.050000 0.670949
3.097042 2.030415 0.040653 -9 -0.877515 1.500000 0.670949
3.099043 2.630886 0.046671 -9 -0.616772 2.100000 0.289345
3.101066 2.629868 0.050365 -9 -0.681236 2.100000 -0.473841
3.103066 2.128477 0.052398 -9 -1.011473 1.600000 -0.664646
3.105067 1.927452 0.054616 -10 -1.189839 1.400000 -0.473841
3.107068 1.877160 0.057907 -11 -1.282215 1.350000 -0.092246
3.109068 1.927231 0.061875 -12 -1.317677 1.400000 0.098549
3.111069 1.927295 0.065833 -13 -1.378378 1.400000 0.098549
3.113070 2.026982 0.069388 -14 -1.393363 1.500000 -0.092246
3.115070 2.126662 0.073129 -15 -1.406504 1.600000 -0.092246
3.117071 2.226702 0.077649 -16 -1.411774 1.700000 0.098549
3.119072 2.127470 0.083135 -17 -1.507066 1.600000 0.480144
3.121073 1.878964 0.089285 -18 -1.670386 1.350000 0.861761
3.123073 1.780078 0.094628 -19 -1.766938 1.250000 0.670949
3.125074 1.531182 0.099459 -20 -1.943673 1.000000 0.670949
3.127075 1.531542 0.103099 -21 -2.007688 1.000000 0.289345
3.129076 1.781893 0.107228 -23 -1.941817 1.250000 0.289345
3.131076 2.232235 0.112239 -24 -1.767046 1.700000 0.289345
3.133077 2.333300 0.118614 -25 -1.753298 1.800000 0.670949
3.135078 2.684352 0.125670 -26 -1.607714 2.150000 0.670949
3.137079 3.235020 0.133214 -27 -1.357377 2.700000 0.480144
3.139079 3.235308 0.140145 -28 -1.388250 2.700000 0.289345
3.141080 2.735950 0.146649 -29 -1.673198 2.200000 0.480144
3.143081 2.436947 0.153122 -30 -1.858190 1.900000 0.670949
3.145082 2.587930 0.159877 -31 -1.815290 2.050000 0.670949
3.147082 3.188532 0.167219 -32 -1.541556 2.650000 0.480144
3.149083 3.388388 0.173767 -33 -1.476065 2.850000 0.098549
3.151084 3.638230 0.180794 -34 -1.380674 3.100000 0.098549
3.153085 3.488424 0.188086 -35 -1.482318 2.950000 0.289345
3.155227 3.339335 0.196700 -36 -1.577256 2.800000 0.670949
3.157228 2.941328 0.205781 -37 -1.784809 2.400000 1.243416
3.159228 3.043302 0.215033 -38 -1.740444 2.500000 1.243416
3.161229 3.244891 0.224076 -39 -1.648244 2.700000 1.052583
3.163230 3.746096 0.233505 -40 -1.402191 3.200000 0.861761
3.165230 4.196552 0.242629 -41 -1.184322 3.650000 0.480144
3.167231 4.396989 0.252129 -42 -1.087548 3.850000 0.480144
3.169232 4.797406 0.262398 -43 -0.882874 4.250000 0.480144
3.171233 4.798532 0.273807 -43 -0.866221 4.250000 0.861761
3.173233 4.549636 0.284680 -43 -0.979661 4.000000 0.861761
3.175234 4.451084 0.295911 -43 -1.014150 3.900000 1.052583
3.177235 4.802509 0.307808 -44 -0.816738 4.250000 1.052583
3.179236 5.653907 0.321367 -44 -0.352461 5.100000 1.052583
3.181236 5.654915 0.334296 -44 -0.319350 5.100000 0.861761
3.183237 5.405899 0.346694 -44 -0.416328 4.850000 0.861761
3.185238 5.356133 0.357787 -44 -0.426440 4.800000 0.480144
3.187239 5.706344 0.369545 -44 -0.229615 5.150000 0.480144
3.189239 5.706170 0.380677 -44 -0.213876 5.150000 0.289345
3.191240 5.805974 0.391980 -44 -0.146166 5.250000 0.289345
3.193241 5.956482 0.404715 -44 -0.038454 5.400000 0.670949
3.195241 6.207327 0.418488 -44 0.130195 5.650000 0.861761
3.197242 6.157783 0.431544 -43 0.141776 5.600000 0.670949
3.199243 6.057853 0.443777 -42 0.120302 5.500000 0.480144
3.201244 6.207536 0.455689 -41 0.220792 5.650000 0.289345
3.203244 6.557195 0.468255 -40 0.428243 6.000000 0.289345
3.205245 6.606831 0.480889 -39 0.486699 6.050000 0.289345
3.207246 6.556081 0.492802 -38 0.488144 6.000000 0.098549
3.209247 6.355671 0.504860 -37 0.416625 5.800000 0.289345
3.211247 6.355962 0.518040 -36 0.457128 5.800000 0.670949
3.213248 6.506227 0.531485 -35 0.575657 5.950000 0.670949
3.215249 6.506105 0.544308 -34 0.613199 5.950000 0.480144
3.217250 6.705235 0.556326 -33 0.742768 6.150000 0.098549
3.219250 6.803982 0.567917 -32 0.818372 6.250000 -0.092246
3.221251 6.702708 0.579278 -31 0.792082 6.150000 -0.092246
3.223252 6.301054 0.589223 -30 0.601910 5.750000 -0.283042
3.225252 6.349020 0.598647 -29 0.631861 5.800000 -0.473841
3.227253 6.347330 0.608626 -28 0.642984 5.800000 -0.283042
3.229254 6.146343 0.619336 -27 0.562259 5.600000 0.098549
3.231255 5.945697 0.630193 -26 0.483688 5.400000 0.289345
3.233256 5.794672 0.640137 -25 0.421299 5.250000 0.098549
3.235256 5.993267 0.649861 -24 0.532090 5.450000 -0.092246
3.237257 5.841845 0.659259 -23 0.465113 5.300000 -0.092246
3.239258 5.490767 0.668509 -22 0.297360 4.950000 0.098549
3.241258 5.490031 0.678304 -21 0.310819 4.950000 0.289345
3.243259 5.539637 0.688753 -20 0.356509 5.000000 0.480144
3.245260 5.289224 0.698672 -19 0.247444 4.750000 0.480144
3.247261 5.238793 0.708459 -18 0.237639 4.700000 0.480144
3.249261 5.338702 0.718990 -17 0.311063 4.800000 0.670949
3.251262 5.788590 0.730392 -16 0.568737 5.250000 0.670949
3.253263 5.838097 0.741280 -15 0.621677 5.300000 0.480144
3.255263 5.786866 0.750869 -14 0.611916 5.250000 0.098549
3.257264 5.435619 0.759735 -13 0.445488 4.900000 0.098549
3.259265 5.334715 0.768952 -12 0.408359 4.800000 0.289345
3.261266 5.334153 0.778718 -11 0.427529 4.800000 0.480144
3.263267 5.483571 0.788753 -10 0.525016 4.950000 0.480144
3.265267 5.482971 0.798751 -9 0.547812 4.950000 0.480144
3.267268 5.282711 0.808902 -8 0.472934 4.750000 0.670949
3.269269 5.282791 0.819601 -7 0.504360 4.750000 0.861761
3.271269 5.382492 0.829884 -6 0.582140 4.850000 0.670949
3.273270 5.181816 0.839163 -5 0.500341 4.650000 0.480144
3.275271 5.080767 0.847635 -4 0.460972 4.550000 0.289345
3.277272 5.380058 0.857256 -3 0.633957 4.850000 0.480144
3.279272 5.629330 0.867340 -2 0.787299 5.100000 0.480144
3.281273 5.629299 0.878554 -1 0.827954 5.100000 0.861761
3.283274 5.528889 0.888956 0 0.811026 5.000000 0.670949
3.285274 5.577746 0.898266 0 0.858562 5.050000 0.289345
3.287275 5.476230 0.906774 0 0.823595 4.950000 0.098549
3.289276 4.924699 0.914157 0 0.553104 4.400000 0.098549
3.291277 4.723157 0.921117 0 0.454109 4.200000 0.098549
3.293278 4.671958 0.928530 0 0.435571 4.150000 0.289345
3.295278 5.171101 0.937487 0 0.708439 4.650000 0.480144
3.297279 5.470583 0.947596 0 0.893728 4.950000 0.670949
3.299280 5.720045 0.958173 0 1.059453 5.200000 0.670949
3.301280 5.719844 0.969287 1 1.106535 5.200000 0.861761
3.303281 5.669978 0.980850 2 1.134020 5.150000 1.052583
3.305282 5.620091 0.992278 3 1.160939 5.100000 1.052583
3.307283 5.670182 1.003772 4 1.239299 5.150000 1.052583
3.309284 5.870607 1.016206 5 1.403033 5.350000 1.243416
3.311284 6.271007 1.029394 6 1.675143 5.750000 1.243416
3.313285 6.371382 1.042750 7 1.799694 5.850000 1.243416
3.315286 6.321021 1.054815 8 1.836795 5.800000 0.861761
3.317286 6.170284 1.065962 9 1.815387 5.650000 0.670949
3.319287 6.269880 1.077856 10 1.927410 5.750000 0.861761
3.321288 6.669808 1.091086 11 2.203804 6.150000 1.052583
3.323289 6.869711 1.104675 13 2.384622 6.350000 1.052583
3.325289 7.018878 1.117366 15 2.531964 6.500000 0.670949
3.327290 7.318021 1.130622 17 2.760784 6.800000 0.670949
3.329291 7.417139 1.144037 19 2.892035 6.900000 0.670949
3.331291 7.116588 1.157378 21 2.823614 6.600000 0.861761
3.333292 6.765659 1.169414 23 2.717784 6.250000 0.670949
3.335293 6.615063 1.181686 25 2.715367 6.100000 0.861761
3.337294 6.764798 1.194794 27 2.872350 6.250000 1.052583
3.339295 6.964508 1.208261 29 3.058800 6.450000 1.052583
3.341295 7.013839 1.221205 32 3.165755 6.500000 0.861761
3.343296 7.113146 1.234317 35 3.300237 6.600000 0.861761
3.345297 6.962429 1.247088 38 3.307211 6.450000 0.861761
3.347297 6.761336 1.258841 41 3.279737 6.250000 0.670949
